GEOID,year,name,parent-location,population,poverty-rate,renter-occupied-households,pct-renter-occupied,median-gross-rent,median-household-income,median-property-value,rent-burden,pct-white,pct-af-am,pct-hispanic,pct-am-ind,pct-asian,pct-nh-pi,pct-multiple,pct-other,eviction-filings,evictions,eviction-rate,eviction-filing-rate,low-flag,imputed,subbed
05035030101,2007,301.01,"Crittenden County, Arkansas",2400.91,35.97,541.0,58.33,696.8,23505.44,63180.61,47.01,11.17,87.95,0.39,0.01,0.0,0.0,0.49,0.0,1.0,,,0.18,0,0,1
05035030101,2008,301.01,"Crittenden County, Arkansas",2400.91,35.97,534.0,58.33,696.8,23505.44,63180.61,47.01,11.17,87.95,0.39,0.01,0.0,0.0,0.49,0.0,4.0,,,0.75,0,0,1
05035030101,2009,301.01,"Crittenden County, Arkansas",2400.91,35.97,526.0,58.33,696.8,23505.44,63180.61,47.01,11.17,87.95,0.39,0.01,0.0,0.0,0.49,0.0,2.0,,,0.38,0,0,1
05035030101,2010,301.01,"Crittenden County, Arkansas",2490.0,37.97,518.0,64.91,800.0,26021.0,62700.0,41.1,4.5,93.25,1.37,0.2,0.04,0.0,0.64,0.0,1.0,,,0.19,0,0,1
05035030101,2011,301.01,"Crittenden County, Arkansas",2347.0,35.02,522.0,69.28,765.0,22117.0,63000.0,48.4,3.37,95.99,0.0,0.0,0.0,0.0,0.47,0.17,2.0,,,0.38,0,0,1
05035030101,2012,301.01,"Crittenden County, Arkansas",2347.0,35.02,525.0,69.28,765.0,22117.0,63000.0,48.4,3.37,95.99,0.0,0.0,0.0,0.0,0.47,0.17,3.0,,,0.57,0,0,1
05035030101,2013,301.01,"Crittenden County, Arkansas",2347.0,35.02,529.0,69.28,765.0,22117.0,63000.0,48.4,3.37,95.99,0.0,0.0,0.0,0.0,0.47,0.17,4.0,,,0.76,0,0,1
05035030101,2014,301.01,"Crittenden County, Arkansas",2347.0,35.02,533.0,69.28,765.0,22117.0,63000.0,48.4,3.37,95.99,0.0,0.0,0.0,0.0,0.47,0.17,2.0,,,0.38,0,0,1
05035030101,2015,301.01,"Crittenden County, Arkansas",2347.0,35.02,536.0,69.28,765.0,22117.0,63000.0,48.4,3.37,95.99,0.0,0.0,0.0,0.0,0.47,0.17,11.0,,,2.05,0,0,1
05035030101,2016,301.01,"Crittenden County, Arkansas",2347.0,35.02,540.0,69.28,765.0,22117.0,63000.0,48.4,3.37,95.99,0.0,0.0,0.0,0.0,0.47,0.17,9.0,,,1.67,0,0,1
05035030102,2000,301.02,"Crittenden County, Arkansas",4172.98,32.72,551.0,41.55,487.0,26224.0,50200.0,28.5,15.48,82.6,0.53,0.22,0.1,0.0,0.98,0.1,3.0,,,0.54,0,0,1
05035030102,2001,301.02,"Crittenden County, Arkansas",4172.98,32.72,539.0,41.55,487.0,26224.0,50200.0,28.5,15.48,82.6,0.53,0.22,0.1,0.0,0.98,0.1,4.0,,,0.74,0,0,1
05035030102,2002,301.02,"Crittenden County, Arkansas",4172.98,32.72,527.0,41.55,487.0,26224.0,50200.0,28.5,15.48,82.6,0.53,0.22,0.1,0.0,0.98,0.1,4.0,,,0.76,0,0,1
05035030102,2003,301.02,"Crittenden County, Arkansas",4172.98,32.72,516.0,41.55,487.0,26224.0,50200.0,28.5,15.48,82.6,0.53,0.22,0.1,0.0,0.98,0.1,1.0,,,0.19,0,0,1
05035030102,2004,301.02,"Crittenden County, Arkansas",4172.98,32.72,504.0,41.55,487.0,26224.0,50200.0,28.5,15.48,82.6,0.53,0.22,0.1,0.0,0.98,0.1,3.0,,,0.6,0,0,1
05035030102,2005,301.02,"Crittenden County, Arkansas",3418.98,34.7,492.0,42.14,752.0,25894.0,55800.0,46.5,10.62,86.37,0.0,0.29,2.72,0.0,0.0,0.0,5.0,,,1.02,0,0,1
05035030102,2006,301.02,"Crittenden County, Arkansas",3418.98,34.7,480.0,42.14,752.0,25894.0,55800.0,46.5,10.62,86.37,0.0,0.29,2.72,0.0,0.0,0.0,3.0,,,0.62,0,0,1
05035030102,2007,301.02,"Crittenden County, Arkansas",3418.98,34.7,468.0,42.14,752.0,25894.0,55800.0,46.5,10.62,86.37,0.0,0.29,2.72,0.0,0.0,0.0,2.0,,,0.43,0,0,1
05035030102,2008,301.02,"Crittenden County, Arkansas",3418.98,34.7,457.0,42.14,752.0,25894.0,55800.0,46.5,10.62,86.37,0.0,0.29,2.72,0.0,0.0,0.0,2.0,,,0.44,0,0,1
05035030102,2009,301.02,"Crittenden County, Arkansas",3418.98,34.7,445.0,42.14,752.0,25894.0,55800.0,46.5,10.62,86.37,0.0,0.29,2.72,0.0,0.0,0.0,1.0,,,0.22,0,0,1
05035030102,2010,301.02,"Crittenden County, Arkansas",3275.0,37.97,433.0,38.7,911.0,27224.0,65400.0,50.0,9.16,89.07,1.16,0.0,0.18,0.0,0.4,0.03,2.0,,,0.46,0,0,1
05035030102,2011,301.02,"Crittenden County, Arkansas",3048.0,33.02,433.0,43.83,839.0,28720.0,65300.0,37.7,10.17,89.47,0.36,0.0,0.0,0.0,0.0,0.0,2.0,,,0.46,0,0,1
05035030102,2012,301.02,"Crittenden County, Arkansas",3048.0,33.02,432.0,43.83,839.0,28720.0,65300.0,37.7,10.17,89.47,0.36,0.0,0.0,0.0,0.0,0.0,5.0,,,1.16,0,0,1
05035030102,2013,301.02,"Crittenden County, Arkansas",3048.0,33.02,432.0,43.83,839.0,28720.0,65300.0,37.7,10.17,89.47,0.36,0.0,0.0,0.0,0.0,0.0,4.0,,,0.93,0,0,1
05035030102,2014,301.02,"Crittenden County, Arkansas",3048.0,33.02,431.0,43.83,839.0,28720.0,65300.0,37.7,10.17,89.47,0.36,0.0,0.0,0.0,0.0,0.0,6.0,,,1.39,0,0,1
05035030102,2015,301.02,"Crittenden County, Arkansas",3048.0,33.02,431.0,43.83,839.0,28720.0,65300.0,37.7,10.17,89.47,0.36,0.0,0.0,0.0,0.0,0.0,9.0,,,2.09,0,0,1
05035030102,2016,301.02,"Crittenden County, Arkansas",3048.0,33.02,430.0,43.83,839.0,28720.0,65300.0,37.7,10.17,89.47,0.36,0.0,0.0,0.0,0.0,0.0,15.0,,,3.49,0,0,1
05035030201,2000,302.01,"Crittenden County, Arkansas",5320.22,10.39,1073.0,45.82,500.0,32634.0,71500.0,24.9,93.08,3.8,1.67,0.36,0.45,0.06,0.51,0.08,10.0,,,0.93,0,0,1
05035030201,2001,302.01,"Crittenden County, Arkansas",5320.22,10.39,1077.0,45.82,500.0,32634.0,71500.0,24.9,93.08,3.8,1.67,0.36,0.45,0.06,0.51,0.08,16.0,,,1.49,0,0,1
05035030201,2002,302.01,"Crittenden County, Arkansas",5320.22,10.39,1082.0,45.82,500.0,32634.0,71500.0,24.9,93.08,3.8,1.67,0.36,0.45,0.06,0.51,0.08,12.0,,,1.11,0,0,1
05035030201,2003,302.01,"Crittenden County, Arkansas",5320.22,10.39,1086.0,45.82,500.0,32634.0,71500.0,24.9,93.08,3.8,1.67,0.36,0.45,0.06,0.51,0.08,4.0,,,0.37,0,0,1
05035030201,2004,302.01,"Crittenden County, Arkansas",5320.22,10.39,1091.0,45.82,500.0,32634.0,71500.0,24.9,93.08,3.8,1.67,0.36,0.45,0.06,0.51,0.08,2.0,,,0.18,0,0,1
05035030201,2005,302.01,"Crittenden County, Arkansas",5936.13,18.41,1095.0,44.37,598.0,36509.0,87800.0,19.8,78.22,14.49,2.21,0.49,0.0,0.0,4.6,0.0,5.0,,,0.46,0,0,1
05035030201,2006,302.01,"Crittenden County, Arkansas",5936.13,18.41,1100.0,44.37,598.0,36509.0,87800.0,19.8,78.22,14.49,2.21,0.49,0.0,0.0,4.6,0.0,13.0,,,1.18,0,0,1
05035030201,2007,302.01,"Crittenden County, Arkansas",5936.13,18.41,1104.0,44.37,598.0,36509.0,87800.0,19.8,78.22,14.49,2.21,0.49,0.0,0.0,4.6,0.0,5.0,,,0.45,0,0,1
05035030201,2008,302.01,"Crittenden County, Arkansas",5936.13,18.41,1109.0,44.37,598.0,36509.0,87800.0,19.8,78.22,14.49,2.21,0.49,0.0,0.0,4.6,0.0,8.0,,,0.72,0,0,1
05035030201,2009,302.01,"Crittenden County, Arkansas",5936.13,18.41,1113.0,44.37,598.0,36509.0,87800.0,19.8,78.22,14.49,2.21,0.49,0.0,0.0,4.6,0.0,6.0,,,0.54,0,0,1
05035030201,2010,302.01,"Crittenden County, Arkansas",5126.0,16.79,1118.0,50.29,700.0,38108.0,91800.0,25.5,81.45,13.89,3.02,0.18,0.41,0.04,0.99,0.02,1.0,,,0.09,0,0,1
05035030201,2011,302.01,"Crittenden County, Arkansas",5313.0,13.39,1129.0,54.33,680.0,43246.0,102600.0,27.6,77.92,17.79,0.47,0.0,0.81,0.0,3.01,0.0,4.0,,,0.35,0,0,1
05035030201,2012,302.01,"Crittenden County, Arkansas",5313.0,13.39,1140.0,54.33,680.0,43246.0,102600.0,27.6,77.92,17.79,0.47,0.0,0.81,0.0,3.01,0.0,7.0,,,0.61,0,0,1
05035030201,2013,302.01,"Crittenden County, Arkansas",5313.0,13.39,1151.0,54.33,680.0,43246.0,102600.0,27.6,77.92,17.79,0.47,0.0,0.81,0.0,3.01,0.0,11.0,,,0.96,0,0,1
05035030201,2014,302.01,"Crittenden County, Arkansas",5313.0,13.39,1162.0,54.33,680.0,43246.0,102600.0,27.6,77.92,17.79,0.47,0.0,0.81,0.0,3.01,0.0,5.0,,,0.43,0,0,1
05035030201,2015,302.01,"Crittenden County, Arkansas",5313.0,13.39,1173.0,54.33,680.0,43246.0,102600.0,27.6,77.92,17.79,0.47,0.0,0.81,0.0,3.01,0.0,18.0,,,1.53,0,0,1
05035030201,2016,302.01,"Crittenden County, Arkansas",5313.0,13.39,1184.0,54.33,680.0,43246.0,102600.0,27.6,77.92,17.79,0.47,0.0,0.81,0.0,3.01,0.0,25.0,,,2.11,0,0,1
05035030202,2000,302.02,"Crittenden County, Arkansas",3308.78,1.75,77.0,7.2,840.01,61552.44,102767.08,32.25,93.09,4.1,0.58,0.12,1.55,0.0,0.44,0.12,0.0,,,0.0,0,0,1
05035030202,2001,302.02,"Crittenden County, Arkansas",3308.78,1.75,81.0,7.2,840.01,61552.44,102767.08,32.25,93.09,4.1,0.58,0.12,1.55,0.0,0.44,0.12,0.0,,,0.0,0,0,1
05035030202,2002,302.02,"Crittenden County, Arkansas",3308.78,1.75,84.0,7.2,840.01,61552.44,102767.08,32.25,93.09,4.1,0.58,0.12,1.55,0.0,0.44,0.12,0.0,,,0.0,0,0,1
05035030202,2003,302.02,"Crittenden County, Arkansas",3308.78,1.75,88.0,7.2,840.01,61552.44,102767.08,32.25,93.09,4.1,0.58,0.12,1.55,0.0,0.44,0.12,2.0,,,2.27,0,0,1
05035030202,2004,302.02,"Crittenden County, Arkansas",3308.78,1.75,92.0,7.2,840.01,61552.44,102767.08,32.25,93.09,4.1,0.58,0.12,1.55,0.0,0.44,0.12,1.0,,,1.09,0,0,1
05035030202,2005,302.02,"Crittenden County, Arkansas",3695.78,2.96,96.0,7.47,905.38,70043.5,139423.32,27.42,83.0,14.9,0.94,0.01,0.84,0.0,0.29,0.02,2.0,,,2.09,0,0,1
05035030202,2006,302.02,"Crittenden County, Arkansas",3695.78,2.96,99.0,7.47,905.38,70043.5,139423.32,27.42,83.0,14.9,0.94,0.01,0.84,0.0,0.29,0.02,0.0,,,0.0,0,0,1
05035030202,2007,302.02,"Crittenden County, Arkansas",3695.78,2.96,103.0,7.47,905.38,70043.5,139423.32,27.42,83.0,14.9,0.94,0.01,0.84,0.0,0.29,0.02,0.0,,,0.0,0,0,1
05035030202,2008,302.02,"Crittenden County, Arkansas",3695.78,2.96,107.0,7.47,905.38,70043.5,139423.32,27.42,83.0,14.9,0.94,0.01,0.84,0.0,0.29,0.02,2.0,,,1.88,0,0,1
05035030202,2009,302.02,"Crittenden County, Arkansas",3695.78,2.96,110.0,7.47,905.38,70043.5,139423.32,27.42,83.0,14.9,0.94,0.01,0.84,0.0,0.29,0.02,1.0,,,0.91,0,0,1
05035030202,2010,302.02,"Crittenden County, Arkansas",3157.0,4.58,114.0,9.3,1018.0,68446.0,138800.0,29.1,78.05,17.93,0.95,0.19,2.03,0.0,0.82,0.03,1.0,,,0.88,0,0,1
05035030202,2011,302.02,"Crittenden County, Arkansas",3449.0,3.67,116.0,5.79,1080.0,73371.0,132600.0,17.9,66.14,25.78,0.32,0.0,4.93,0.0,2.61,0.23,1.0,,,0.86,0,0,1
05035030202,2012,302.02,"Crittenden County, Arkansas",3449.0,3.67,118.0,5.79,1080.0,73371.0,132600.0,17.9,66.14,25.78,0.32,0.0,4.93,0.0,2.61,0.23,0.0,,,0.0,0,0,1
05035030202,2013,302.02,"Crittenden County, Arkansas",3449.0,3.67,120.0,5.79,1080.0,73371.0,132600.0,17.9,66.14,25.78,0.32,0.0,4.93,0.0,2.61,0.23,0.0,,,0.0,0,0,1
05035030202,2014,302.02,"Crittenden County, Arkansas",3449.0,3.67,122.0,5.79,1080.0,73371.0,132600.0,17.9,66.14,25.78,0.32,0.0,4.93,0.0,2.61,0.23,1.0,,,0.82,0,0,1
05035030202,2015,302.02,"Crittenden County, Arkansas",3449.0,3.67,124.0,5.79,1080.0,73371.0,132600.0,17.9,66.14,25.78,0.32,0.0,4.93,0.0,2.61,0.23,1.0,,,0.81,0,0,1
05035030202,2016,302.02,"Crittenden County, Arkansas",3449.0,3.67,126.0,5.79,1080.0,73371.0,132600.0,17.9,66.14,25.78,0.32,0.0,4.93,0.0,2.61,0.23,2.0,,,1.59,0,0,1
05035030301,2000,303.01,"Crittenden County, Arkansas",2890.0,15.13,284.0,27.68,525.0,36378.0,71400.0,26.7,47.2,49.34,1.7,0.28,0.73,0.0,0.76,0.0,2.0,,,0.7,0,0,1
05035030301,2001,303.01,"Crittenden County, Arkansas",2890.0,15.13,299.0,27.68,525.0,36378.0,71400.0,26.7,47.2,49.34,1.7,0.28,0.73,0.0,0.76,0.0,4.0,,,1.34,0,0,1
05035030301,2002,303.01,"Crittenden County, Arkansas",2890.0,15.13,314.0,27.68,525.0,36378.0,71400.0,26.7,47.2,49.34,1.7,0.28,0.73,0.0,0.76,0.0,4.0,,,1.27,0,0,1
05035030301,2003,303.01,"Crittenden County, Arkansas",2890.0,15.13,329.0,27.68,525.0,36378.0,71400.0,26.7,47.2,49.34,1.7,0.28,0.73,0.0,0.76,0.0,0.0,,,0.0,0,0,1
05035030301,2004,303.01,"Crittenden County, Arkansas",2890.0,15.13,344.0,27.68,525.0,36378.0,71400.0,26.7,47.2,49.34,1.7,0.28,0.73,0.0,0.76,0.0,3.0,,,0.87,0,0,1
05035030301,2005,303.01,"Crittenden County, Arkansas",2828.0,16.77,360.0,35.98,638.0,34529.0,99500.0,38.6,32.11,67.26,0.0,0.0,0.39,0.0,0.25,0.0,1.0,,,0.28,0,0,1
05035030301,2006,303.01,"Crittenden County, Arkansas",2828.0,16.77,375.0,35.98,638.0,34529.0,99500.0,38.6,32.11,67.26,0.0,0.0,0.39,0.0,0.25,0.0,4.0,,,1.07,0,0,1
05035030301,2007,303.01,"Crittenden County, Arkansas",2828.0,16.77,390.0,35.98,638.0,34529.0,99500.0,38.6,32.11,67.26,0.0,0.0,0.39,0.0,0.25,0.0,1.0,,,0.26,0,0,1
05035030301,2008,303.01,"Crittenden County, Arkansas",2828.0,16.77,405.0,35.98,638.0,34529.0,99500.0,38.6,32.11,67.26,0.0,0.0,0.39,0.0,0.25,0.0,2.0,,,0.49,0,0,1
05035030301,2009,303.01,"Crittenden County, Arkansas",2828.0,16.77,420.0,35.98,638.0,34529.0,99500.0,38.6,32.11,67.26,0.0,0.0,0.39,0.0,0.25,0.0,0.0,,,0.0,0,0,1
05035030301,2010,303.01,"Crittenden County, Arkansas",3285.0,27.73,435.0,37.08,742.0,36367.0,101700.0,50.0,26.54,70.29,1.61,0.15,0.18,0.0,1.13,0.09,1.0,,,0.23,0,0,1
05035030301,2011,303.01,"Crittenden County, Arkansas",3264.0,31.78,443.0,39.64,740.0,33279.0,97800.0,50.0,28.28,70.89,0.0,0.0,0.0,0.0,0.83,0.0,0.0,,,0.0,0,0,1
05035030301,2012,303.01,"Crittenden County, Arkansas",3264.0,31.78,450.0,39.64,740.0,33279.0,97800.0,50.0,28.28,70.89,0.0,0.0,0.0,0.0,0.83,0.0,1.0,,,0.22,0,0,1
05035030301,2013,303.01,"Crittenden County, Arkansas",3264.0,31.78,458.0,39.64,740.0,33279.0,97800.0,50.0,28.28,70.89,0.0,0.0,0.0,0.0,0.83,0.0,0.0,,,0.0,0,0,1
05035030301,2014,303.01,"Crittenden County, Arkansas",3264.0,31.78,465.0,39.64,740.0,33279.0,97800.0,50.0,28.28,70.89,0.0,0.0,0.0,0.0,0.83,0.0,2.0,,,0.43,0,0,1
05035030301,2015,303.01,"Crittenden County, Arkansas",3264.0,31.78,473.0,39.64,740.0,33279.0,97800.0,50.0,28.28,70.89,0.0,0.0,0.0,0.0,0.83,0.0,10.0,,,2.12,0,0,1
05035030301,2016,303.01,"Crittenden County, Arkansas",3264.0,31.78,480.0,39.64,740.0,33279.0,97800.0,50.0,28.28,70.89,0.0,0.0,0.0,0.0,0.83,0.0,8.0,,,1.67,0,0,1
05035030302,2000,303.02,"Crittenden County, Arkansas",1956.0,32.14,538.0,66.34,461.0,24712.0,59200.0,26.9,41.0,57.16,0.97,0.15,0.36,0.0,0.15,0.2,4.0,,,0.74,0,0,1
05035030302,2001,303.02,"Crittenden County, Arkansas",1956.0,32.14,568.0,66.34,461.0,24712.0,59200.0,26.9,41.0,57.16,0.97,0.15,0.36,0.0,0.15,0.2,3.0,,,0.53,0,0,1
05035030302,2002,303.02,"Crittenden County, Arkansas",1956.0,32.14,599.0,66.34,461.0,24712.0,59200.0,26.9,41.0,57.16,0.97,0.15,0.36,0.0,0.15,0.2,2.0,,,0.33,0,0,1
05035030302,2003,303.02,"Crittenden County, Arkansas",1956.0,32.14,629.0,66.34,461.0,24712.0,59200.0,26.9,41.0,57.16,0.97,0.15,0.36,0.0,0.15,0.2,5.0,,,0.8,0,0,1
05035030302,2004,303.02,"Crittenden County, Arkansas",1956.0,32.14,659.0,66.34,461.0,24712.0,59200.0,26.9,41.0,57.16,0.97,0.15,0.36,0.0,0.15,0.2,3.0,,,0.46,0,0,1
05035030302,2005,303.02,"Crittenden County, Arkansas",3174.0,58.56,690.0,70.7,532.0,19942.0,68700.0,37.6,21.55,69.75,8.7,0.0,0.0,0.0,0.0,0.0,3.0,,,0.44,0,0,1
05035030302,2006,303.02,"Crittenden County, Arkansas",3174.0,58.56,720.0,70.7,532.0,19942.0,68700.0,37.6,21.55,69.75,8.7,0.0,0.0,0.0,0.0,0.0,4.0,,,0.56,0,0,1
05035030302,2007,303.02,"Crittenden County, Arkansas",3174.0,58.56,750.0,70.7,532.0,19942.0,68700.0,37.6,21.55,69.75,8.7,0.0,0.0,0.0,0.0,0.0,4.0,,,0.53,0,0,1
05035030302,2008,303.02,"Crittenden County, Arkansas",3174.0,58.56,780.0,70.7,532.0,19942.0,68700.0,37.6,21.55,69.75,8.7,0.0,0.0,0.0,0.0,0.0,7.0,,,0.9,0,0,1
05035030302,2009,303.02,"Crittenden County, Arkansas",3174.0,58.56,811.0,70.7,532.0,19942.0,68700.0,37.6,21.55,69.75,8.7,0.0,0.0,0.0,0.0,0.0,2.0,,,0.25,0,0,1
05035030302,2010,303.02,"Crittenden County, Arkansas",2606.0,45.11,841.0,79.49,608.0,23402.0,87500.0,35.8,19.53,77.05,1.88,0.27,0.04,0.08,0.96,0.19,3.0,,,0.36,0,0,1
05035030302,2011,303.02,"Crittenden County, Arkansas",2413.0,30.44,844.0,72.58,578.0,21003.0,81000.0,33.3,18.73,77.83,2.45,0.33,0.0,0.0,0.66,0.0,3.0,,,0.36,0,0,1
05035030302,2012,303.02,"Crittenden County, Arkansas",2413.0,30.44,847.0,72.58,578.0,21003.0,81000.0,33.3,18.73,77.83,2.45,0.33,0.0,0.0,0.66,0.0,4.0,,,0.47,0,0,1
05035030302,2013,303.02,"Crittenden County, Arkansas",2413.0,30.44,850.0,72.58,578.0,21003.0,81000.0,33.3,18.73,77.83,2.45,0.33,0.0,0.0,0.66,0.0,6.0,,,0.71,0,0,1
05035030302,2014,303.02,"Crittenden County, Arkansas",2413.0,30.44,853.0,72.58,578.0,21003.0,81000.0,33.3,18.73,77.83,2.45,0.33,0.0,0.0,0.66,0.0,8.0,,,0.94,0,0,1
05035030302,2015,303.02,"Crittenden County, Arkansas",2413.0,30.44,856.0,72.58,578.0,21003.0,81000.0,33.3,18.73,77.83,2.45,0.33,0.0,0.0,0.66,0.0,16.0,,,1.87,0,0,1
05035030302,2016,303.02,"Crittenden County, Arkansas",2413.0,30.44,859.0,72.58,578.0,21003.0,81000.0,33.3,18.73,77.83,2.45,0.33,0.0,0.0,0.66,0.0,15.0,,,1.75,0,0,1
05035030501,2000,305.01,"Crittenden County, Arkansas",1311.85,45.39,197.0,42.9,479.37,12411.13,34859.9,37.18,1.38,97.14,0.4,0.31,0.53,0.0,0.16,0.08,1.0,,,0.51,0,0,1
05035030501,2001,305.01,"Crittenden County, Arkansas",1311.85,45.39,197.0,42.9,479.37,12411.13,34859.9,37.18,1.38,97.14,0.4,0.31,0.53,0.0,0.16,0.08,0.0,,,0.0,0,0,1
05035030501,2002,305.01,"Crittenden County, Arkansas",1311.85,45.39,197.0,42.9,479.37,12411.13,34859.9,37.18,1.38,97.14,0.4,0.31,0.53,0.0,0.16,0.08,0.0,,,0.0,0,0,1
05035030501,2003,305.01,"Crittenden County, Arkansas",1311.85,45.39,197.0,42.9,479.37,12411.13,34859.9,37.18,1.38,97.14,0.4,0.31,0.53,0.0,0.16,0.08,0.0,,,0.0,0,0,1
05035030501,2004,305.01,"Crittenden County, Arkansas",1311.85,45.39,197.0,42.9,479.37,12411.13,34859.9,37.18,1.38,97.14,0.4,0.31,0.53,0.0,0.16,0.08,1.0,,,0.51,0,0,1
05035030501,2005,305.01,"Crittenden County, Arkansas",931.38,33.03,197.0,53.26,544.9,24765.15,36612.3,28.37,2.15,95.38,0.0,0.86,0.0,0.0,1.61,0.0,2.0,,,1.02,0,0,1
05035030501,2006,305.01,"Crittenden County, Arkansas",931.38,33.03,196.0,53.26,544.9,24765.15,36612.3,28.37,2.15,95.38,0.0,0.86,0.0,0.0,1.61,0.0,0.0,,,0.0,0,0,1
05035030501,2007,305.01,"Crittenden County, Arkansas",931.38,33.03,196.0,53.26,544.9,24765.15,36612.3,28.37,2.15,95.38,0.0,0.86,0.0,0.0,1.61,0.0,0.0,,,0.0,0,0,1
05035030501,2008,305.01,"Crittenden County, Arkansas",931.38,33.03,196.0,53.26,544.9,24765.15,36612.3,28.37,2.15,95.38,0.0,0.86,0.0,0.0,1.61,0.0,0.0,,,0.0,0,0,1
05035030501,2009,305.01,"Crittenden County, Arkansas",931.38,33.03,196.0,53.26,544.9,24765.15,36612.3,28.37,2.15,95.38,0.0,0.86,0.0,0.0,1.61,0.0,0.0,,,0.0,0,0,1
05035030501,2010,305.01,"Crittenden County, Arkansas",1006.0,15.04,196.0,50.52,677.0,27750.0,71700.0,30.2,1.19,97.91,0.0,0.3,0.0,0.0,0.6,0.0,2.0,,,1.02,0,0,1
05035030501,2011,305.01,"Crittenden County, Arkansas",904.0,40.87,195.0,49.69,740.0,22976.0,45300.0,50.0,1.44,96.57,1.99,0.0,0.0,0.0,0.0,0.0,2.0,,,1.03,0,0,1
05035030501,2012,305.01,"Crittenden County, Arkansas",904.0,40.87,194.0,49.69,740.0,22976.0,45300.0,50.0,1.44,96.57,1.99,0.0,0.0,0.0,0.0,0.0,2.0,,,1.03,0,0,1
05035030501,2013,305.01,"Crittenden County, Arkansas",904.0,40.87,193.0,49.69,740.0,22976.0,45300.0,50.0,1.44,96.57,1.99,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05035030501,2014,305.01,"Crittenden County, Arkansas",904.0,40.87,192.0,49.69,740.0,22976.0,45300.0,50.0,1.44,96.57,1.99,0.0,0.0,0.0,0.0,0.0,1.0,,,0.52,0,0,1
05035030501,2015,305.01,"Crittenden County, Arkansas",904.0,40.87,191.0,49.69,740.0,22976.0,45300.0,50.0,1.44,96.57,1.99,0.0,0.0,0.0,0.0,0.0,3.0,,,1.57,0,0,1
05035030501,2016,305.01,"Crittenden County, Arkansas",904.0,40.87,190.0,49.69,740.0,22976.0,45300.0,50.0,1.44,96.57,1.99,0.0,0.0,0.0,0.0,0.0,4.0,,,2.11,0,0,1
05035030502,2000,305.02,"Crittenden County, Arkansas",1264.37,58.67,304.0,68.6,331.0,12812.99,32600.05,35.8,9.21,88.85,1.24,0.15,0.0,0.08,0.39,0.08,3.0,,,0.99,0,0,1
05035030502,2001,305.02,"Crittenden County, Arkansas",1264.37,58.67,303.0,68.6,331.0,12812.99,32600.05,35.8,9.21,88.85,1.24,0.15,0.0,0.08,0.39,0.08,2.0,,,0.66,0,0,1
05035030502,2002,305.02,"Crittenden County, Arkansas",1264.37,58.67,301.0,68.6,331.0,12812.99,32600.05,35.8,9.21,88.85,1.24,0.15,0.0,0.08,0.39,0.08,0.0,,,0.0,0,0,1
05035030502,2003,305.02,"Crittenden County, Arkansas",1264.37,58.67,300.0,68.6,331.0,12812.99,32600.05,35.8,9.21,88.85,1.24,0.15,0.0,0.08,0.39,0.08,0.0,,,0.0,0,0,1
05035030502,2004,305.02,"Crittenden County, Arkansas",1264.37,58.67,298.0,68.6,331.0,12812.99,32600.05,35.8,9.21,88.85,1.24,0.15,0.0,0.08,0.39,0.08,3.0,,,1.01,0,0,1
05035030502,2005,305.02,"Crittenden County, Arkansas",1072.56,57.23,297.0,86.15,483.0,13560.25,20400.36,38.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.34,0,0,1
05035030502,2006,305.02,"Crittenden County, Arkansas",1072.56,57.23,295.0,86.15,483.0,13560.25,20400.36,38.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,,,1.36,0,0,1
05035030502,2007,305.02,"Crittenden County, Arkansas",1072.56,57.23,294.0,86.15,483.0,13560.25,20400.36,38.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.34,0,0,1
05035030502,2008,305.02,"Crittenden County, Arkansas",1072.56,57.23,292.0,86.15,483.0,13560.25,20400.36,38.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.34,0,0,1
05035030502,2009,305.02,"Crittenden County, Arkansas",1072.56,57.23,291.0,86.15,483.0,13560.25,20400.36,38.1,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05035030502,2010,305.02,"Crittenden County, Arkansas",1090.0,36.47,289.0,74.68,507.0,23587.0,53300.0,24.9,4.59,92.66,2.29,0.0,0.0,0.0,0.46,0.0,0.0,,,0.0,0,0,1
05035030502,2011,305.02,"Crittenden County, Arkansas",857.0,55.68,282.0,78.06,517.0,21250.0,51800.0,28.9,3.73,96.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0,0,1
05035030502,2012,305.02,"Crittenden County, Arkansas",857.0,55.68,275.0,78.06,517.0,21250.0,51800.0,28.9,3.73,96.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.36,0,0,1
05035030502,2013,305.02,"Crittenden County, Arkansas",857.0,55.68,269.0,78.06,517.0,21250.0,51800.0,28.9,3.73,96.27,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.37,0,0,1
