,year,tract,housing_units_total,housing_units_rental,housing_units_other,median_rent,population_total,population_poverty_below,population_poverty_above,population_race_white,population_race_black,population_race_latinx,population_race_asian,population_race_other
5960,2015,17031660600,2414.0,1520.0,894.0,826,5883.0,2071.0,3812.0,280.0,3033.0,2497.0,0.0,73.0
5961,2016,17031660600,2414.0,1520.0,894.0,826,5883.0,2071.0,3812.0,280.0,3033.0,2497.0,0.0,73.0
5962,2017,17031660600,2414.0,1520.0,894.0,826,5883.0,2071.0,3812.0,280.0,3033.0,2497.0,0.0,73.0
5963,2018,17031660600,2414.0,1520.0,894.0,826,5883.0,2071.0,3812.0,280.0,3033.0,2497.0,0.0,73.0
5964,2013,17031660700,720.0,328.0,392.0,882,2041.0,659.0,1382.0,36.0,1796.0,118.0,55.0,36.0
5965,2014,17031660700,720.0,328.0,392.0,882,2041.0,659.0,1382.0,36.0,1796.0,118.0,55.0,36.0
5966,2015,17031660700,720.0,328.0,392.0,882,2041.0,659.0,1382.0,36.0,1796.0,118.0,55.0,36.0
5967,2016,17031660700,720.0,328.0,392.0,882,2041.0,659.0,1382.0,36.0,1796.0,118.0,55.0,36.0
5968,2017,17031660700,720.0,328.0,392.0,882,2041.0,659.0,1382.0,36.0,1796.0,118.0,55.0,36.0
5969,2018,17031660700,720.0,328.0,392.0,882,2041.0,659.0,1382.0,36.0,1796.0,118.0,55.0,36.0
5970,2013,17031660800,2200.0,1302.0,898.0,866,5109.0,1190.0,3919.0,142.0,2652.0,2178.0,37.0,100.0
5971,2014,17031660800,2200.0,1302.0,898.0,866,5109.0,1190.0,3919.0,142.0,2652.0,2178.0,37.0,100.0
5972,2015,17031660800,2200.0,1302.0,898.0,866,5109.0,1190.0,3919.0,142.0,2652.0,2178.0,37.0,100.0
5973,2016,17031660800,2200.0,1302.0,898.0,866,5109.0,1190.0,3919.0,142.0,2652.0,2178.0,37.0,100.0
5974,2017,17031660800,2200.0,1302.0,898.0,866,5109.0,1190.0,3919.0,142.0,2652.0,2178.0,37.0,100.0
5975,2018,17031660800,2200.0,1302.0,898.0,866,5109.0,1190.0,3919.0,142.0,2652.0,2178.0,37.0,100.0
5976,2013,17031660900,1832.0,1133.0,699.0,961,4647.0,1729.0,2918.0,84.0,3889.0,365.0,25.0,284.0
5977,2014,17031660900,1832.0,1133.0,699.0,961,4647.0,1729.0,2918.0,84.0,3889.0,365.0,25.0,284.0
5978,2015,17031660900,1832.0,1133.0,699.0,961,4647.0,1729.0,2918.0,84.0,3889.0,365.0,25.0,284.0
5979,2016,17031660900,1832.0,1133.0,699.0,961,4647.0,1729.0,2918.0,84.0,3889.0,365.0,25.0,284.0
5980,2017,17031660900,1832.0,1133.0,699.0,961,4647.0,1729.0,2918.0,84.0,3889.0,365.0,25.0,284.0
5981,2018,17031660900,1832.0,1133.0,699.0,961,4647.0,1729.0,2918.0,84.0,3889.0,365.0,25.0,284.0
5982,2013,17031661000,2153.0,1004.0,1149.0,901,5114.0,1268.0,3846.0,37.0,4444.0,448.0,47.0,138.0
5983,2014,17031661000,2153.0,1004.0,1149.0,901,5114.0,1268.0,3846.0,37.0,4444.0,448.0,47.0,138.0
5984,2015,17031661000,2153.0,1004.0,1149.0,901,5114.0,1268.0,3846.0,37.0,4444.0,448.0,47.0,138.0
5985,2016,17031661000,2153.0,1004.0,1149.0,901,5114.0,1268.0,3846.0,37.0,4444.0,448.0,47.0,138.0
5986,2017,17031661000,2153.0,1004.0,1149.0,901,5114.0,1268.0,3846.0,37.0,4444.0,448.0,47.0,138.0
5987,2018,17031661000,2153.0,1004.0,1149.0,901,5114.0,1268.0,3846.0,37.0,4444.0,448.0,47.0,138.0
5988,2013,17031661100,2027.0,698.0,1329.0,1064,6544.0,1368.0,5176.0,273.0,2680.0,3438.0,0.0,153.0
5989,2014,17031661100,2027.0,698.0,1329.0,1064,6544.0,1368.0,5176.0,273.0,2680.0,3438.0,0.0,153.0
5990,2015,17031661100,2027.0,698.0,1329.0,1064,6544.0,1368.0,5176.0,273.0,2680.0,3438.0,0.0,153.0
5991,2016,17031661100,2027.0,698.0,1329.0,1064,6544.0,1368.0,5176.0,273.0,2680.0,3438.0,0.0,153.0
5992,2017,17031661100,2027.0,698.0,1329.0,1064,6544.0,1368.0,5176.0,273.0,2680.0,3438.0,0.0,153.0
5993,2018,17031661100,2027.0,698.0,1329.0,1064,6544.0,1368.0,5176.0,273.0,2680.0,3438.0,0.0,153.0
5994,2013,17031670100,545.0,252.0,293.0,778,1069.0,254.0,815.0,34.0,950.0,85.0,0.0,0.0
5995,2014,17031670100,545.0,252.0,293.0,778,1069.0,254.0,815.0,34.0,950.0,85.0,0.0,0.0
5996,2015,17031670100,545.0,252.0,293.0,778,1069.0,254.0,815.0,34.0,950.0,85.0,0.0,0.0
5997,2016,17031670100,545.0,252.0,293.0,778,1069.0,254.0,815.0,34.0,950.0,85.0,0.0,0.0
5998,2017,17031670100,545.0,252.0,293.0,778,1069.0,254.0,815.0,34.0,950.0,85.0,0.0,0.0
5999,2018,17031670100,545.0,252.0,293.0,778,1069.0,254.0,815.0,34.0,950.0,85.0,0.0,0.0
6000,2013,17031670200,534.0,206.0,328.0,929,953.0,447.0,506.0,30.0,868.0,48.0,0.0,7.0
6001,2014,17031670200,534.0,206.0,328.0,929,953.0,447.0,506.0,30.0,868.0,48.0,0.0,7.0
6002,2015,17031670200,534.0,206.0,328.0,929,953.0,447.0,506.0,30.0,868.0,48.0,0.0,7.0
6003,2016,17031670200,534.0,206.0,328.0,929,953.0,447.0,506.0,30.0,868.0,48.0,0.0,7.0
6004,2017,17031670200,534.0,206.0,328.0,929,953.0,447.0,506.0,30.0,868.0,48.0,0.0,7.0
6005,2018,17031670200,534.0,206.0,328.0,929,953.0,447.0,506.0,30.0,868.0,48.0,0.0,7.0
6006,2013,17031670300,619.0,257.0,362.0,850,1034.0,400.0,634.0,20.0,820.0,164.0,4.0,26.0
6007,2014,17031670300,619.0,257.0,362.0,850,1034.0,400.0,634.0,20.0,820.0,164.0,4.0,26.0
6008,2015,17031670300,619.0,257.0,362.0,850,1034.0,400.0,634.0,20.0,820.0,164.0,4.0,26.0
6009,2016,17031670300,619.0,257.0,362.0,850,1034.0,400.0,634.0,20.0,820.0,164.0,4.0,26.0
6010,2017,17031670300,619.0,257.0,362.0,850,1034.0,400.0,634.0,20.0,820.0,164.0,4.0,26.0
6011,2018,17031670300,619.0,257.0,362.0,850,1034.0,400.0,634.0,20.0,820.0,164.0,4.0,26.0
6012,2013,17031670400,668.0,287.0,381.0,857,1680.0,615.0,1065.0,0.0,1400.0,275.0,0.0,5.0
6013,2014,17031670400,668.0,287.0,381.0,857,1680.0,615.0,1065.0,0.0,1400.0,275.0,0.0,5.0
6014,2015,17031670400,668.0,287.0,381.0,857,1680.0,615.0,1065.0,0.0,1400.0,275.0,0.0,5.0
6015,2016,17031670400,668.0,287.0,381.0,857,1680.0,615.0,1065.0,0.0,1400.0,275.0,0.0,5.0
6016,2017,17031670400,668.0,287.0,381.0,857,1680.0,615.0,1065.0,0.0,1400.0,275.0,0.0,5.0
6017,2018,17031670400,668.0,287.0,381.0,857,1680.0,615.0,1065.0,0.0,1400.0,275.0,0.0,5.0
6018,2013,17031670500,463.0,216.0,247.0,885,1143.0,422.0,721.0,6.0,889.0,237.0,0.0,11.0
6019,2014,17031670500,463.0,216.0,247.0,885,1143.0,422.0,721.0,6.0,889.0,237.0,0.0,11.0
6020,2015,17031670500,463.0,216.0,247.0,885,1143.0,422.0,721.0,6.0,889.0,237.0,0.0,11.0
6021,2016,17031670500,463.0,216.0,247.0,885,1143.0,422.0,721.0,6.0,889.0,237.0,0.0,11.0
6022,2017,17031670500,463.0,216.0,247.0,885,1143.0,422.0,721.0,6.0,889.0,237.0,0.0,11.0
6023,2018,17031670500,463.0,216.0,247.0,885,1143.0,422.0,721.0,6.0,889.0,237.0,0.0,11.0
6024,2013,17031670600,526.0,153.0,373.0,728,1068.0,497.0,571.0,5.0,1039.0,21.0,0.0,3.0
6025,2014,17031670600,526.0,153.0,373.0,728,1068.0,497.0,571.0,5.0,1039.0,21.0,0.0,3.0
6026,2015,17031670600,526.0,153.0,373.0,728,1068.0,497.0,571.0,5.0,1039.0,21.0,0.0,3.0
6027,2016,17031670600,526.0,153.0,373.0,728,1068.0,497.0,571.0,5.0,1039.0,21.0,0.0,3.0
6028,2017,17031670600,526.0,153.0,373.0,728,1068.0,497.0,571.0,5.0,1039.0,21.0,0.0,3.0
6029,2018,17031670600,526.0,153.0,373.0,728,1068.0,497.0,571.0,5.0,1039.0,21.0,0.0,3.0
6030,2013,17031670700,503.0,209.0,294.0,865,1140.0,187.0,953.0,1.0,1091.0,40.0,0.0,8.0
6031,2014,17031670700,503.0,209.0,294.0,865,1140.0,187.0,953.0,1.0,1091.0,40.0,0.0,8.0
6032,2015,17031670700,503.0,209.0,294.0,865,1140.0,187.0,953.0,1.0,1091.0,40.0,0.0,8.0
6033,2016,17031670700,503.0,209.0,294.0,865,1140.0,187.0,953.0,1.0,1091.0,40.0,0.0,8.0
6034,2017,17031670700,503.0,209.0,294.0,865,1140.0,187.0,953.0,1.0,1091.0,40.0,0.0,8.0
6035,2018,17031670700,503.0,209.0,294.0,865,1140.0,187.0,953.0,1.0,1091.0,40.0,0.0,8.0
6036,2013,17031670800,664.0,382.0,282.0,779,1333.0,519.0,814.0,0.0,1314.0,19.0,0.0,0.0
6037,2014,17031670800,664.0,382.0,282.0,779,1333.0,519.0,814.0,0.0,1314.0,19.0,0.0,0.0
6038,2015,17031670800,664.0,382.0,282.0,779,1333.0,519.0,814.0,0.0,1314.0,19.0,0.0,0.0
6039,2016,17031670800,664.0,382.0,282.0,779,1333.0,519.0,814.0,0.0,1314.0,19.0,0.0,0.0
6040,2017,17031670800,664.0,382.0,282.0,779,1333.0,519.0,814.0,0.0,1314.0,19.0,0.0,0.0
6041,2018,17031670800,664.0,382.0,282.0,779,1333.0,519.0,814.0,0.0,1314.0,19.0,0.0,0.0
6042,2013,17031670900,641.0,258.0,383.0,950,1717.0,673.0,1044.0,21.0,1613.0,47.0,0.0,36.0
6043,2014,17031670900,641.0,258.0,383.0,950,1717.0,673.0,1044.0,21.0,1613.0,47.0,0.0,36.0
6044,2015,17031670900,641.0,258.0,383.0,950,1717.0,673.0,1044.0,21.0,1613.0,47.0,0.0,36.0
6045,2016,17031670900,641.0,258.0,383.0,950,1717.0,673.0,1044.0,21.0,1613.0,47.0,0.0,36.0
6046,2017,17031670900,641.0,258.0,383.0,950,1717.0,673.0,1044.0,21.0,1613.0,47.0,0.0,36.0
6047,2018,17031670900,641.0,258.0,383.0,950,1717.0,673.0,1044.0,21.0,1613.0,47.0,0.0,36.0
6048,2013,17031671100,446.0,223.0,223.0,915,1088.0,537.0,551.0,5.0,1062.0,3.0,0.0,18.0
6049,2014,17031671100,446.0,223.0,223.0,915,1088.0,537.0,551.0,5.0,1062.0,3.0,0.0,18.0
6050,2015,17031671100,446.0,223.0,223.0,915,1088.0,537.0,551.0,5.0,1062.0,3.0,0.0,18.0
6051,2016,17031671100,446.0,223.0,223.0,915,1088.0,537.0,551.0,5.0,1062.0,3.0,0.0,18.0
6052,2017,17031671100,446.0,223.0,223.0,915,1088.0,537.0,551.0,5.0,1062.0,3.0,0.0,18.0
6053,2018,17031671100,446.0,223.0,223.0,915,1088.0,537.0,551.0,5.0,1062.0,3.0,0.0,18.0
6054,2013,17031671200,493.0,239.0,254.0,1039,988.0,505.0,483.0,14.0,964.0,0.0,0.0,10.0
6055,2014,17031671200,493.0,239.0,254.0,1039,988.0,505.0,483.0,14.0,964.0,0.0,0.0,10.0
6056,2015,17031671200,493.0,239.0,254.0,1039,988.0,505.0,483.0,14.0,964.0,0.0,0.0,10.0
6057,2016,17031671200,493.0,239.0,254.0,1039,988.0,505.0,483.0,14.0,964.0,0.0,0.0,10.0
6058,2017,17031671200,493.0,239.0,254.0,1039,988.0,505.0,483.0,14.0,964.0,0.0,0.0,10.0
6059,2018,17031671200,493.0,239.0,254.0,1039,988.0,505.0,483.0,14.0,964.0,0.0,0.0,10.0
6060,2013,17031671300,805.0,391.0,414.0,834,2078.0,507.0,1571.0,1.0,1978.0,86.0,0.0,13.0
6061,2014,17031671300,805.0,391.0,414.0,834,2078.0,507.0,1571.0,1.0,1978.0,86.0,0.0,13.0
6062,2015,17031671300,805.0,391.0,414.0,834,2078.0,507.0,1571.0,1.0,1978.0,86.0,0.0,13.0
6063,2016,17031671300,805.0,391.0,414.0,834,2078.0,507.0,1571.0,1.0,1978.0,86.0,0.0,13.0
6064,2017,17031671300,805.0,391.0,414.0,834,2078.0,507.0,1571.0,1.0,1978.0,86.0,0.0,13.0
6065,2018,17031671300,805.0,391.0,414.0,834,2078.0,507.0,1571.0,1.0,1978.0,86.0,0.0,13.0
6066,2013,17031671400,622.0,212.0,410.0,1007,1390.0,500.0,890.0,0.0,1354.0,36.0,0.0,0.0
6067,2014,17031671400,622.0,212.0,410.0,1007,1390.0,500.0,890.0,0.0,1354.0,36.0,0.0,0.0
6068,2015,17031671400,622.0,212.0,410.0,1007,1390.0,500.0,890.0,0.0,1354.0,36.0,0.0,0.0
6069,2016,17031671400,622.0,212.0,410.0,1007,1390.0,500.0,890.0,0.0,1354.0,36.0,0.0,0.0
6070,2017,17031671400,622.0,212.0,410.0,1007,1390.0,500.0,890.0,0.0,1354.0,36.0,0.0,0.0
6071,2018,17031671400,622.0,212.0,410.0,1007,1390.0,500.0,890.0,0.0,1354.0,36.0,0.0,0.0
6072,2013,17031671500,1177.0,499.0,678.0,973,2700.0,910.0,1790.0,40.0,2168.0,390.0,0.0,102.0
6073,2014,17031671500,1177.0,499.0,678.0,973,2700.0,910.0,1790.0,40.0,2168.0,390.0,0.0,102.0
6074,2015,17031671500,1177.0,499.0,678.0,973,2700.0,910.0,1790.0,40.0,2168.0,390.0,0.0,102.0
6075,2016,17031671500,1177.0,499.0,678.0,973,2700.0,910.0,1790.0,40.0,2168.0,390.0,0.0,102.0
6076,2017,17031671500,1177.0,499.0,678.0,973,2700.0,910.0,1790.0,40.0,2168.0,390.0,0.0,102.0
6077,2018,17031671500,1177.0,499.0,678.0,973,2700.0,910.0,1790.0,40.0,2168.0,390.0,0.0,102.0
6078,2013,17031671600,997.0,542.0,455.0,740,1917.0,487.0,1430.0,45.0,1790.0,41.0,0.0,41.0
6079,2014,17031671600,997.0,542.0,455.0,740,1917.0,487.0,1430.0,45.0,1790.0,41.0,0.0,41.0
6080,2015,17031671600,997.0,542.0,455.0,740,1917.0,487.0,1430.0,45.0,1790.0,41.0,0.0,41.0
6081,2016,17031671600,997.0,542.0,455.0,740,1917.0,487.0,1430.0,45.0,1790.0,41.0,0.0,41.0
6082,2017,17031671600,997.0,542.0,455.0,740,1917.0,487.0,1430.0,45.0,1790.0,41.0,0.0,41.0
6083,2018,17031671600,997.0,542.0,455.0,740,1917.0,487.0,1430.0,45.0,1790.0,41.0,0.0,41.0
6084,2013,17031671800,451.0,167.0,284.0,1273,1292.0,566.0,726.0,0.0,1174.0,68.0,0.0,50.0
6085,2014,17031671800,451.0,167.0,284.0,1273,1292.0,566.0,726.0,0.0,1174.0,68.0,0.0,50.0
6086,2015,17031671800,451.0,167.0,284.0,1273,1292.0,566.0,726.0,0.0,1174.0,68.0,0.0,50.0
6087,2016,17031671800,451.0,167.0,284.0,1273,1292.0,566.0,726.0,0.0,1174.0,68.0,0.0,50.0
6088,2017,17031671800,451.0,167.0,284.0,1273,1292.0,566.0,726.0,0.0,1174.0,68.0,0.0,50.0
6089,2018,17031671800,451.0,167.0,284.0,1273,1292.0,566.0,726.0,0.0,1174.0,68.0,0.0,50.0
6090,2013,17031671900,439.0,107.0,332.0,1052,1241.0,235.0,1006.0,19.0,1109.0,113.0,0.0,0.0
6091,2014,17031671900,439.0,107.0,332.0,1052,1241.0,235.0,1006.0,19.0,1109.0,113.0,0.0,0.0
6092,2015,17031671900,439.0,107.0,332.0,1052,1241.0,235.0,1006.0,19.0,1109.0,113.0,0.0,0.0
6093,2016,17031671900,439.0,107.0,332.0,1052,1241.0,235.0,1006.0,19.0,1109.0,113.0,0.0,0.0
6094,2017,17031671900,439.0,107.0,332.0,1052,1241.0,235.0,1006.0,19.0,1109.0,113.0,0.0,0.0
6095,2018,17031671900,439.0,107.0,332.0,1052,1241.0,235.0,1006.0,19.0,1109.0,113.0,0.0,0.0
6096,2013,17031672000,1272.0,507.0,765.0,1145,4239.0,865.0,3374.0,30.0,3927.0,238.0,0.0,44.0
6097,2014,17031672000,1272.0,507.0,765.0,1145,4239.0,865.0,3374.0,30.0,3927.0,238.0,0.0,44.0
6098,2015,17031672000,1272.0,507.0,765.0,1145,4239.0,865.0,3374.0,30.0,3927.0,238.0,0.0,44.0
6099,2016,17031672000,1272.0,507.0,765.0,1145,4239.0,865.0,3374.0,30.0,3927.0,238.0,0.0,44.0
6100,2017,17031672000,1272.0,507.0,765.0,1145,4239.0,865.0,3374.0,30.0,3927.0,238.0,0.0,44.0
6101,2018,17031672000,1272.0,507.0,765.0,1145,4239.0,865.0,3374.0,30.0,3927.0,238.0,0.0,44.0
6102,2013,17031680500,671.0,296.0,375.0,922,1375.0,697.0,678.0,0.0,1324.0,51.0,0.0,0.0
6103,2014,17031680500,671.0,296.0,375.0,922,1375.0,697.0,678.0,0.0,1324.0,51.0,0.0,0.0
6104,2015,17031680500,671.0,296.0,375.0,922,1375.0,697.0,678.0,0.0,1324.0,51.0,0.0,0.0
6105,2016,17031680500,671.0,296.0,375.0,922,1375.0,697.0,678.0,0.0,1324.0,51.0,0.0,0.0
6106,2017,17031680500,671.0,296.0,375.0,922,1375.0,697.0,678.0,0.0,1324.0,51.0,0.0,0.0
6107,2018,17031680500,671.0,296.0,375.0,922,1375.0,697.0,678.0,0.0,1324.0,51.0,0.0,0.0
6108,2013,17031680600,669.0,314.0,355.0,830,1594.0,934.0,660.0,15.0,1514.0,0.0,0.0,65.0
6109,2014,17031680600,669.0,314.0,355.0,830,1594.0,934.0,660.0,15.0,1514.0,0.0,0.0,65.0
6110,2015,17031680600,669.0,314.0,355.0,830,1594.0,934.0,660.0,15.0,1514.0,0.0,0.0,65.0
6111,2016,17031680600,669.0,314.0,355.0,830,1594.0,934.0,660.0,15.0,1514.0,0.0,0.0,65.0
6112,2017,17031680600,669.0,314.0,355.0,830,1594.0,934.0,660.0,15.0,1514.0,0.0,0.0,65.0
6113,2018,17031680600,669.0,314.0,355.0,830,1594.0,934.0,660.0,15.0,1514.0,0.0,0.0,65.0
6114,2013,17031680900,2162.0,1630.0,532.0,556,3143.0,1197.0,1946.0,31.0,3106.0,6.0,0.0,0.0
6115,2014,17031680900,2162.0,1630.0,532.0,556,3143.0,1197.0,1946.0,31.0,3106.0,6.0,0.0,0.0
6116,2015,17031680900,2162.0,1630.0,532.0,556,3143.0,1197.0,1946.0,31.0,3106.0,6.0,0.0,0.0
6117,2016,17031680900,2162.0,1630.0,532.0,556,3143.0,1197.0,1946.0,31.0,3106.0,6.0,0.0,0.0
6118,2017,17031680900,2162.0,1630.0,532.0,556,3143.0,1197.0,1946.0,31.0,3106.0,6.0,0.0,0.0
6119,2018,17031680900,2162.0,1630.0,532.0,556,3143.0,1197.0,1946.0,31.0,3106.0,6.0,0.0,0.0
6120,2013,17031681000,1632.0,875.0,757.0,767,2458.0,1057.0,1401.0,31.0,2390.0,0.0,0.0,37.0
6121,2014,17031681000,1632.0,875.0,757.0,767,2458.0,1057.0,1401.0,31.0,2390.0,0.0,0.0,37.0
6122,2015,17031681000,1632.0,875.0,757.0,767,2458.0,1057.0,1401.0,31.0,2390.0,0.0,0.0,37.0
6123,2016,17031681000,1632.0,875.0,757.0,767,2458.0,1057.0,1401.0,31.0,2390.0,0.0,0.0,37.0
6124,2017,17031681000,1632.0,875.0,757.0,767,2458.0,1057.0,1401.0,31.0,2390.0,0.0,0.0,37.0
6125,2018,17031681000,1632.0,875.0,757.0,767,2458.0,1057.0,1401.0,31.0,2390.0,0.0,0.0,37.0
6126,2013,17031681100,1670.0,945.0,725.0,1019,3097.0,1666.0,1431.0,11.0,2914.0,171.0,0.0,1.0
6127,2014,17031681100,1670.0,945.0,725.0,1019,3097.0,1666.0,1431.0,11.0,2914.0,171.0,0.0,1.0
6128,2015,17031681100,1670.0,945.0,725.0,1019,3097.0,1666.0,1431.0,11.0,2914.0,171.0,0.0,1.0
6129,2016,17031681100,1670.0,945.0,725.0,1019,3097.0,1666.0,1431.0,11.0,2914.0,171.0,0.0,1.0
6130,2017,17031681100,1670.0,945.0,725.0,1019,3097.0,1666.0,1431.0,11.0,2914.0,171.0,0.0,1.0
6131,2018,17031681100,1670.0,945.0,725.0,1019,3097.0,1666.0,1431.0,11.0,2914.0,171.0,0.0,1.0
6132,2013,17031681200,1280.0,702.0,578.0,886,2664.0,1044.0,1620.0,0.0,2502.0,128.0,0.0,34.0
6133,2014,17031681200,1280.0,702.0,578.0,886,2664.0,1044.0,1620.0,0.0,2502.0,128.0,0.0,34.0
6134,2015,17031681200,1280.0,702.0,578.0,886,2664.0,1044.0,1620.0,0.0,2502.0,128.0,0.0,34.0
6135,2016,17031681200,1280.0,702.0,578.0,886,2664.0,1044.0,1620.0,0.0,2502.0,128.0,0.0,34.0
6136,2017,17031681200,1280.0,702.0,578.0,886,2664.0,1044.0,1620.0,0.0,2502.0,128.0,0.0,34.0
6137,2018,17031681200,1280.0,702.0,578.0,886,2664.0,1044.0,1620.0,0.0,2502.0,128.0,0.0,34.0
6138,2013,17031681300,1330.0,621.0,709.0,838,2325.0,942.0,1383.0,0.0,2145.0,130.0,0.0,50.0
6139,2014,17031681300,1330.0,621.0,709.0,838,2325.0,942.0,1383.0,0.0,2145.0,130.0,0.0,50.0
6140,2015,17031681300,1330.0,621.0,709.0,838,2325.0,942.0,1383.0,0.0,2145.0,130.0,0.0,50.0
6141,2016,17031681300,1330.0,621.0,709.0,838,2325.0,942.0,1383.0,0.0,2145.0,130.0,0.0,50.0
6142,2017,17031681300,1330.0,621.0,709.0,838,2325.0,942.0,1383.0,0.0,2145.0,130.0,0.0,50.0
6143,2018,17031681300,1330.0,621.0,709.0,838,2325.0,942.0,1383.0,0.0,2145.0,130.0,0.0,50.0
6144,2013,17031681400,1306.0,501.0,805.0,916,2570.0,1007.0,1563.0,0.0,2570.0,0.0,0.0,0.0
6145,2014,17031681400,1306.0,501.0,805.0,916,2570.0,1007.0,1563.0,0.0,2570.0,0.0,0.0,0.0
6146,2015,17031681400,1306.0,501.0,805.0,916,2570.0,1007.0,1563.0,0.0,2570.0,0.0,0.0,0.0
6147,2016,17031681400,1306.0,501.0,805.0,916,2570.0,1007.0,1563.0,0.0,2570.0,0.0,0.0,0.0
6148,2017,17031681400,1306.0,501.0,805.0,916,2570.0,1007.0,1563.0,0.0,2570.0,0.0,0.0,0.0
6149,2018,17031681400,1306.0,501.0,805.0,916,2570.0,1007.0,1563.0,0.0,2570.0,0.0,0.0,0.0
6150,2013,17031690300,921.0,811.0,110.0,696,2393.0,1340.0,1053.0,107.0,2258.0,10.0,0.0,18.0
6151,2014,17031690300,921.0,811.0,110.0,696,2393.0,1340.0,1053.0,107.0,2258.0,10.0,0.0,18.0
6152,2015,17031690300,921.0,811.0,110.0,696,2393.0,1340.0,1053.0,107.0,2258.0,10.0,0.0,18.0
6153,2016,17031690300,921.0,811.0,110.0,696,2393.0,1340.0,1053.0,107.0,2258.0,10.0,0.0,18.0
6154,2017,17031690300,921.0,811.0,110.0,696,2393.0,1340.0,1053.0,107.0,2258.0,10.0,0.0,18.0
6155,2018,17031690300,921.0,811.0,110.0,696,2393.0,1340.0,1053.0,107.0,2258.0,10.0,0.0,18.0
6156,2013,17031690400,1854.0,1165.0,689.0,887,3253.0,1142.0,2111.0,3.0,3217.0,0.0,0.0,33.0
6157,2014,17031690400,1854.0,1165.0,689.0,887,3253.0,1142.0,2111.0,3.0,3217.0,0.0,0.0,33.0
6158,2015,17031690400,1854.0,1165.0,689.0,887,3253.0,1142.0,2111.0,3.0,3217.0,0.0,0.0,33.0
6159,2016,17031690400,1854.0,1165.0,689.0,887,3253.0,1142.0,2111.0,3.0,3217.0,0.0,0.0,33.0
6160,2017,17031690400,1854.0,1165.0,689.0,887,3253.0,1142.0,2111.0,3.0,3217.0,0.0,0.0,33.0
6161,2018,17031690400,1854.0,1165.0,689.0,887,3253.0,1142.0,2111.0,3.0,3217.0,0.0,0.0,33.0
6162,2013,17031690500,495.0,272.0,223.0,892,736.0,289.0,447.0,0.0,732.0,0.0,4.0,0.0
6163,2014,17031690500,495.0,272.0,223.0,892,736.0,289.0,447.0,0.0,732.0,0.0,4.0,0.0
6164,2015,17031690500,495.0,272.0,223.0,892,736.0,289.0,447.0,0.0,732.0,0.0,4.0,0.0
6165,2016,17031690500,495.0,272.0,223.0,892,736.0,289.0,447.0,0.0,732.0,0.0,4.0,0.0
6166,2017,17031690500,495.0,272.0,223.0,892,736.0,289.0,447.0,0.0,732.0,0.0,4.0,0.0
6167,2018,17031690500,495.0,272.0,223.0,892,736.0,289.0,447.0,0.0,732.0,0.0,4.0,0.0
6168,2013,17031690900,2256.0,1377.0,879.0,873,4305.0,1498.0,2807.0,87.0,4058.0,33.0,0.0,127.0
6169,2014,17031690900,2256.0,1377.0,879.0,873,4305.0,1498.0,2807.0,87.0,4058.0,33.0,0.0,127.0
6170,2015,17031690900,2256.0,1377.0,879.0,873,4305.0,1498.0,2807.0,87.0,4058.0,33.0,0.0,127.0
6171,2016,17031690900,2256.0,1377.0,879.0,873,4305.0,1498.0,2807.0,87.0,4058.0,33.0,0.0,127.0
6172,2017,17031690900,2256.0,1377.0,879.0,873,4305.0,1498.0,2807.0,87.0,4058.0,33.0,0.0,127.0
6173,2018,17031690900,2256.0,1377.0,879.0,873,4305.0,1498.0,2807.0,87.0,4058.0,33.0,0.0,127.0
6174,2013,17031691000,1292.0,624.0,668.0,876,2444.0,391.0,2053.0,4.0,2430.0,0.0,0.0,10.0
6175,2014,17031691000,1292.0,624.0,668.0,876,2444.0,391.0,2053.0,4.0,2430.0,0.0,0.0,10.0
6176,2015,17031691000,1292.0,624.0,668.0,876,2444.0,391.0,2053.0,4.0,2430.0,0.0,0.0,10.0
6177,2016,17031691000,1292.0,624.0,668.0,876,2444.0,391.0,2053.0,4.0,2430.0,0.0,0.0,10.0
6178,2017,17031691000,1292.0,624.0,668.0,876,2444.0,391.0,2053.0,4.0,2430.0,0.0,0.0,10.0
6179,2018,17031691000,1292.0,624.0,668.0,876,2444.0,391.0,2053.0,4.0,2430.0,0.0,0.0,10.0
6180,2013,17031691100,1479.0,878.0,601.0,877,3304.0,1629.0,1675.0,51.0,3172.0,38.0,0.0,43.0
6181,2014,17031691100,1479.0,878.0,601.0,877,3304.0,1629.0,1675.0,51.0,3172.0,38.0,0.0,43.0
6182,2015,17031691100,1479.0,878.0,601.0,877,3304.0,1629.0,1675.0,51.0,3172.0,38.0,0.0,43.0
6183,2016,17031691100,1479.0,878.0,601.0,877,3304.0,1629.0,1675.0,51.0,3172.0,38.0,0.0,43.0
6184,2017,17031691100,1479.0,878.0,601.0,877,3304.0,1629.0,1675.0,51.0,3172.0,38.0,0.0,43.0
6185,2018,17031691100,1479.0,878.0,601.0,877,3304.0,1629.0,1675.0,51.0,3172.0,38.0,0.0,43.0
6186,2013,17031691200,1322.0,792.0,530.0,967,3027.0,1402.0,1625.0,101.0,2862.0,0.0,0.0,64.0
6187,2014,17031691200,1322.0,792.0,530.0,967,3027.0,1402.0,1625.0,101.0,2862.0,0.0,0.0,64.0
6188,2015,17031691200,1322.0,792.0,530.0,967,3027.0,1402.0,1625.0,101.0,2862.0,0.0,0.0,64.0
