,year,tract,housing_units_total,housing_units_rental,housing_units_other,median_rent,population_total,population_poverty_below,population_poverty_above,population_race_white,population_race_black,population_race_latinx,population_race_asian,population_race_other
6627,2018,17031160502,1464.0,829.0,635.0,1080,3905.0,414.0,3491.0,979.0,37.0,2508.0,304.0,77.0
6628,2018,17031160601,1444.0,781.0,663.0,1072,3674.0,434.0,3240.0,1683.0,55.0,1686.0,191.0,59.0
6629,2018,17031160602,1617.0,941.0,676.0,987,3679.0,335.0,3344.0,1353.0,48.0,1685.0,422.0,171.0
6630,2018,17031160700,2462.0,1154.0,1308.0,1280,6533.0,1071.0,5462.0,2582.0,248.0,2688.0,773.0,242.0
6631,2018,17031160800,2046.0,1166.0,880.0,1088,5164.0,361.0,4803.0,1862.0,53.0,2610.0,528.0,111.0
6632,2018,17031160900,1105.0,483.0,622.0,984,2470.0,262.0,2208.0,1352.0,51.0,768.0,233.0,66.0
6633,2018,17031161000,913.0,434.0,479.0,1118,2027.0,150.0,1877.0,1145.0,36.0,763.0,40.0,43.0
6634,2018,17031161100,802.0,202.0,600.0,1334,1935.0,35.0,1900.0,1225.0,122.0,305.0,177.0,106.0
6635,2018,17031161200,1066.0,407.0,659.0,1050,3021.0,399.0,2622.0,916.0,26.0,1737.0,182.0,160.0
6636,2018,17031161300,1615.0,1050.0,565.0,940,3638.0,338.0,3300.0,1238.0,104.0,2165.0,79.0,52.0
6637,2018,17031170100,1131.0,301.0,830.0,1210,1805.0,289.0,1516.0,1398.0,125.0,186.0,96.0,0.0
6638,2018,17031170200,1325.0,322.0,1003.0,941,4178.0,447.0,3731.0,2014.0,0.0,1725.0,439.0,0.0
6639,2018,17031170300,1992.0,695.0,1297.0,1053,5496.0,654.0,4842.0,3185.0,4.0,2062.0,245.0,0.0
6640,2018,17031170400,1581.0,380.0,1201.0,1113,3765.0,407.0,3358.0,3091.0,94.0,441.0,111.0,28.0
6641,2018,17031170500,2069.0,518.0,1551.0,1123,5504.0,330.0,5174.0,4069.0,30.0,1169.0,174.0,62.0
6642,2018,17031170600,995.0,185.0,810.0,981,2631.0,176.0,2455.0,1853.0,9.0,627.0,95.0,47.0
6643,2018,17031170700,1214.0,177.0,1037.0,1095,2941.0,244.0,2697.0,2070.0,9.0,568.0,294.0,0.0
6644,2018,17031170800,1502.0,353.0,1149.0,963,4060.0,264.0,3796.0,2739.0,16.0,1108.0,158.0,39.0
6645,2018,17031170900,669.0,219.0,450.0,904,1868.0,200.0,1668.0,1038.0,122.0,677.0,31.0,0.0
6646,2018,17031171000,2763.0,739.0,2024.0,1084,7597.0,646.0,6951.0,4535.0,320.0,2242.0,464.0,36.0
6647,2018,17031171100,1383.0,347.0,1036.0,976,3844.0,396.0,3448.0,2173.0,78.0,1440.0,95.0,58.0
6648,2018,17031180100,2316.0,450.0,1866.0,781,6210.0,894.0,5316.0,2911.0,59.0,2947.0,261.0,32.0
6649,2018,17031190100,863.0,568.0,295.0,880,2534.0,639.0,1895.0,266.0,41.0,2121.0,91.0,15.0
6650,2018,17031190200,1726.0,648.0,1078.0,1076,5525.0,890.0,4635.0,710.0,67.0,4569.0,118.0,61.0
6651,2018,17031190300,1989.0,894.0,1095.0,821,5302.0,965.0,4337.0,1430.0,62.0,3490.0,99.0,221.0
6652,2018,17031190401,1345.0,389.0,956.0,1041,3983.0,705.0,3278.0,1335.0,0.0,2366.0,259.0,23.0
6653,2018,17031190402,1794.0,669.0,1125.0,1032,5434.0,663.0,4771.0,1382.0,33.0,3912.0,97.0,10.0
6654,2018,17031190601,1344.0,554.0,790.0,1117,5126.0,1000.0,4126.0,487.0,223.0,4326.0,90.0,0.0
6655,2018,17031190602,1555.0,432.0,1123.0,1053,5867.0,857.0,5010.0,829.0,140.0,4660.0,168.0,70.0
6656,2018,17031190701,880.0,492.0,388.0,1002,2861.0,572.0,2289.0,491.0,21.0,2279.0,46.0,24.0
6657,2018,17031190702,1583.0,1040.0,543.0,985,5177.0,1683.0,3494.0,540.0,173.0,4433.0,0.0,31.0
6658,2018,17031190800,2114.0,1178.0,936.0,959,7222.0,1546.0,5676.0,966.0,31.0,6124.0,0.0,101.0
6659,2018,17031190900,699.0,430.0,269.0,921,2226.0,432.0,1794.0,234.0,34.0,1928.0,0.0,30.0
6660,2018,17031191000,774.0,286.0,488.0,994,2653.0,761.0,1892.0,135.0,77.0,2321.0,120.0,0.0
6661,2018,17031191100,2214.0,977.0,1237.0,855,7618.0,1691.0,5927.0,328.0,219.0,6971.0,44.0,56.0
6662,2018,17031191200,1095.0,640.0,455.0,951,3832.0,1157.0,2675.0,130.0,59.0,3642.0,1.0,0.0
6663,2018,17031191301,1560.0,891.0,669.0,966,5686.0,1171.0,4515.0,163.0,534.0,4715.0,254.0,20.0
6664,2018,17031191302,1531.0,723.0,808.0,1014,5370.0,870.0,4500.0,439.0,249.0,4655.0,0.0,27.0
6665,2018,17031200100,1427.0,668.0,759.0,970,4275.0,312.0,3963.0,847.0,116.0,3045.0,184.0,83.0
6666,2018,17031200200,1720.0,947.0,773.0,1012,4805.0,947.0,3858.0,411.0,132.0,4096.0,85.0,81.0
6667,2018,17031200300,653.0,357.0,296.0,963,2130.0,643.0,1487.0,214.0,0.0,1861.0,55.0,0.0
6668,2018,17031200401,1071.0,570.0,501.0,928,3642.0,867.0,2775.0,211.0,101.0,3286.0,27.0,17.0
6669,2018,17031200402,1293.0,578.0,715.0,884,4241.0,1183.0,3058.0,178.0,127.0,3780.0,60.0,96.0
6670,2018,17031210100,1579.0,838.0,741.0,1211,3517.0,647.0,2870.0,1687.0,138.0,1323.0,283.0,86.0
6671,2018,17031210400,1102.0,571.0,531.0,1023,2780.0,637.0,2143.0,790.0,47.0,1797.0,80.0,66.0
6672,2018,17031210501,1477.0,1009.0,468.0,936,3500.0,777.0,2723.0,1054.0,116.0,2221.0,16.0,93.0
6673,2018,17031210502,1661.0,1070.0,591.0,1004,4653.0,1345.0,3308.0,1208.0,127.0,3158.0,57.0,103.0
6674,2018,17031210601,1082.0,531.0,551.0,1041,2725.0,352.0,2373.0,684.0,12.0,1780.0,214.0,35.0
6675,2018,17031210602,1733.0,981.0,752.0,989,4032.0,818.0,3214.0,1413.0,129.0,2274.0,137.0,79.0
6676,2018,17031210700,1777.0,1066.0,711.0,1124,4253.0,1012.0,3241.0,1408.0,39.0,2529.0,119.0,158.0
6677,2018,17031210800,417.0,237.0,180.0,1047,1081.0,46.0,1035.0,459.0,2.0,590.0,22.0,8.0
6678,2018,17031210900,1327.0,775.0,552.0,1147,2952.0,487.0,2465.0,1462.0,173.0,1215.0,78.0,24.0
6679,2018,17031220300,988.0,556.0,432.0,1266,2177.0,222.0,1955.0,1341.0,48.0,681.0,45.0,62.0
6680,2018,17031220400,1215.0,679.0,536.0,1610,2569.0,103.0,2466.0,1634.0,11.0,710.0,170.0,44.0
6681,2018,17031220500,1293.0,714.0,579.0,1533,2552.0,184.0,2368.0,1806.0,90.0,475.0,106.0,75.0
6682,2018,17031220601,761.0,533.0,228.0,1168,1893.0,483.0,1410.0,838.0,45.0,914.0,19.0,77.0
6683,2018,17031220602,2614.0,1971.0,643.0,974,5164.0,1064.0,4100.0,2600.0,257.0,1966.0,250.0,91.0
6684,2018,17031220701,1199.0,652.0,547.0,1092,3337.0,440.0,2897.0,742.0,187.0,2326.0,27.0,55.0
6685,2018,17031220702,1557.0,911.0,646.0,1011,3853.0,405.0,3448.0,736.0,129.0,2835.0,104.0,49.0
6686,2018,17031220901,1146.0,714.0,432.0,961,2965.0,1026.0,1939.0,566.0,239.0,2103.0,24.0,33.0
6687,2018,17031220902,1111.0,629.0,482.0,1070,2943.0,506.0,2437.0,515.0,18.0,2358.0,15.0,37.0
6688,2018,17031221000,1101.0,646.0,455.0,1098,2962.0,818.0,2144.0,683.0,263.0,1911.0,47.0,58.0
6689,2018,17031221100,2089.0,1398.0,691.0,1123,5296.0,1366.0,3930.0,2049.0,759.0,2323.0,75.0,90.0
6690,2018,17031221200,1312.0,836.0,476.0,1231,3249.0,461.0,2788.0,1661.0,206.0,1256.0,45.0,81.0
6691,2018,17031221300,1445.0,1109.0,336.0,1161,2803.0,507.0,2296.0,1395.0,119.0,1102.0,123.0,64.0
6692,2018,17031221400,1402.0,817.0,585.0,1321,3067.0,316.0,2751.0,1340.0,111.0,1495.0,91.0,30.0
6693,2018,17031221500,1497.0,996.0,501.0,1017,2783.0,345.0,2438.0,1591.0,134.0,838.0,198.0,22.0
6694,2018,17031221600,1522.0,692.0,830.0,1541,3025.0,200.0,2825.0,2139.0,88.0,633.0,105.0,60.0
6695,2018,17031222200,962.0,447.0,515.0,1790,2123.0,106.0,2017.0,1601.0,71.0,229.0,127.0,95.0
6696,2018,17031222500,539.0,338.0,201.0,1162,1622.0,396.0,1226.0,531.0,33.0,1031.0,7.0,20.0
6697,2018,17031222600,769.0,458.0,311.0,1203,1517.0,162.0,1355.0,800.0,75.0,569.0,55.0,18.0
6698,2018,17031222700,927.0,623.0,304.0,1183,2692.0,662.0,2030.0,843.0,296.0,1492.0,27.0,34.0
6699,2018,17031222800,400.0,280.0,120.0,977,972.0,171.0,801.0,174.0,28.0,768.0,0.0,2.0
6700,2018,17031222900,383.0,146.0,237.0,1007,926.0,170.0,756.0,146.0,84.0,689.0,0.0,7.0
6701,2018,17031230100,659.0,467.0,192.0,963,1753.0,524.0,1229.0,496.0,323.0,887.0,32.0,15.0
6702,2018,17031230200,666.0,430.0,236.0,1017,2131.0,479.0,1652.0,191.0,387.0,1501.0,24.0,28.0
6703,2018,17031230300,299.0,178.0,121.0,878,1033.0,209.0,824.0,78.0,0.0,932.0,0.0,23.0
6704,2018,17031230400,774.0,354.0,420.0,1103,2371.0,405.0,1966.0,168.0,118.0,2060.0,12.0,13.0
6705,2018,17031230500,1217.0,909.0,308.0,880,3729.0,1424.0,2305.0,69.0,367.0,3153.0,140.0,0.0
6706,2018,17031230600,2121.0,1473.0,648.0,941,6606.0,2246.0,4360.0,126.0,1776.0,4416.0,0.0,288.0
6707,2018,17031230700,1942.0,963.0,979.0,1055,5677.0,1067.0,4610.0,355.0,396.0,4868.0,9.0,49.0
6708,2018,17031230800,390.0,161.0,229.0,997,1359.0,188.0,1171.0,153.0,26.0,1180.0,0.0,0.0
6709,2018,17031230900,2109.0,1445.0,664.0,1038,5330.0,2036.0,3294.0,908.0,894.0,3160.0,132.0,236.0
6710,2018,17031231100,390.0,207.0,183.0,835,1348.0,341.0,1007.0,56.0,756.0,529.0,0.0,7.0
6711,2018,17031231200,2179.0,1307.0,872.0,924,6138.0,1964.0,4174.0,43.0,3112.0,2676.0,0.0,307.0
6712,2018,17031231500,2434.0,1339.0,1095.0,1035,6699.0,2237.0,4462.0,174.0,5812.0,691.0,0.0,22.0
6713,2018,17031240200,814.0,390.0,424.0,1348,1592.0,115.0,1477.0,1246.0,27.0,214.0,71.0,34.0
6714,2018,17031240300,674.0,310.0,364.0,1586,1251.0,45.0,1206.0,1021.0,51.0,51.0,85.0,43.0
6715,2018,17031240500,1267.0,323.0,944.0,2097,2294.0,67.0,2227.0,1752.0,35.0,216.0,199.0,92.0
6716,2018,17031240600,642.0,271.0,371.0,1449,1644.0,163.0,1481.0,834.0,124.0,599.0,35.0,52.0
6717,2018,17031240700,673.0,422.0,251.0,1099,1652.0,383.0,1269.0,532.0,151.0,829.0,67.0,73.0
6718,2018,17031240800,719.0,459.0,260.0,1009,1587.0,390.0,1197.0,495.0,96.0,938.0,4.0,54.0
6719,2018,17031240900,575.0,422.0,153.0,1024,1015.0,289.0,726.0,304.0,134.0,432.0,93.0,52.0
6720,2018,17031241000,881.0,585.0,296.0,1118,2220.0,690.0,1530.0,685.0,401.0,1079.0,49.0,6.0
6721,2018,17031241100,1679.0,1093.0,586.0,1249,3904.0,925.0,2979.0,1786.0,334.0,1510.0,149.0,125.0
6722,2018,17031241200,820.0,493.0,327.0,1610,1862.0,145.0,1717.0,1209.0,22.0,417.0,159.0,55.0
6723,2018,17031241300,819.0,442.0,377.0,1983,2031.0,382.0,1649.0,1339.0,180.0,423.0,32.0,57.0
6724,2018,17031241400,2473.0,1690.0,783.0,1837,5089.0,519.0,4570.0,3861.0,229.0,491.0,310.0,198.0
6725,2018,17031241500,1360.0,802.0,558.0,1645,2911.0,390.0,2521.0,2081.0,71.0,526.0,136.0,97.0
6726,2018,17031241600,1741.0,1220.0,521.0,1510,3526.0,423.0,3103.0,2059.0,108.0,982.0,299.0,78.0
6727,2018,17031242000,2189.0,1589.0,600.0,1056,5156.0,969.0,4187.0,2642.0,616.0,1587.0,184.0,127.0
6728,2018,17031242100,1786.0,886.0,900.0,1620,3803.0,232.0,3571.0,2614.0,37.0,849.0,203.0,100.0
6729,2018,17031242200,1852.0,1128.0,724.0,1595,3373.0,304.0,3069.0,2519.0,81.0,440.0,148.0,185.0
6730,2018,17031242300,1738.0,968.0,770.0,1427,3034.0,218.0,2816.0,2407.0,76.0,305.0,170.0,76.0
6731,2018,17031242400,1549.0,1035.0,514.0,1431,2866.0,312.0,2554.0,2609.0,46.0,124.0,46.0,41.0
6732,2018,17031242500,1678.0,1045.0,633.0,1227,3609.0,642.0,2967.0,2104.0,240.0,1021.0,87.0,157.0
6733,2018,17031242600,2835.0,1839.0,996.0,1075,5959.0,858.0,5101.0,2921.0,748.0,2082.0,69.0,139.0
6734,2018,17031242700,801.0,615.0,186.0,1017,1627.0,485.0,1142.0,511.0,374.0,644.0,54.0,44.0
6735,2018,17031242800,654.0,246.0,408.0,1280,1551.0,143.0,1408.0,1113.0,13.0,390.0,4.0,31.0
6736,2018,17031242900,884.0,572.0,312.0,1289,1601.0,133.0,1468.0,885.0,116.0,474.0,68.0,58.0
6737,2018,17031243000,1080.0,694.0,386.0,1225,2273.0,134.0,2139.0,1315.0,61.0,795.0,88.0,14.0
6738,2018,17031243100,985.0,372.0,613.0,1294,2259.0,117.0,2142.0,1126.0,67.0,919.0,98.0,49.0
6739,2018,17031243200,1039.0,659.0,380.0,1432,2318.0,250.0,2068.0,1429.0,84.0,739.0,45.0,21.0
6740,2018,17031243300,1238.0,692.0,546.0,1355,2358.0,271.0,2087.0,1441.0,33.0,729.0,118.0,37.0
6741,2018,17031243400,1424.0,687.0,737.0,1350,2804.0,471.0,2333.0,1427.0,249.0,841.0,159.0,128.0
6742,2018,17031243500,1954.0,1055.0,899.0,1890,3263.0,219.0,3044.0,2244.0,483.0,206.0,264.0,66.0
6743,2018,17031250200,907.0,353.0,554.0,988,2748.0,574.0,2174.0,42.0,1521.0,1127.0,30.0,28.0
6744,2018,17031250300,1780.0,1026.0,754.0,981,4827.0,1660.0,3167.0,72.0,3023.0,1561.0,42.0,129.0
6745,2018,17031250400,2185.0,1026.0,1159.0,1059,4438.0,1185.0,3253.0,32.0,3427.0,914.0,12.0,53.0
6746,2018,17031250500,2921.0,803.0,2118.0,739,7669.0,905.0,6764.0,2484.0,2550.0,2159.0,216.0,260.0
6747,2018,17031250600,1382.0,423.0,959.0,1011,4068.0,407.0,3661.0,70.0,3436.0,457.0,66.0,39.0
6748,2018,17031250700,2360.0,1311.0,1049.0,921,5194.0,1350.0,3844.0,0.0,4454.0,615.0,0.0,125.0
6749,2018,17031250800,883.0,375.0,508.0,957,2415.0,881.0,1534.0,50.0,1855.0,474.0,17.0,19.0
6750,2018,17031251000,393.0,144.0,249.0,881,907.0,141.0,766.0,21.0,750.0,136.0,0.0,0.0
6751,2018,17031251100,1755.0,1124.0,631.0,830,4103.0,1625.0,2478.0,79.0,3602.0,422.0,0.0,0.0
6752,2018,17031251200,1298.0,489.0,809.0,1087,4351.0,1153.0,3198.0,66.0,3390.0,829.0,66.0,0.0
6753,2018,17031251300,1837.0,811.0,1026.0,1069,4446.0,1112.0,3334.0,174.0,3572.0,683.0,0.0,17.0
6754,2018,17031251400,1825.0,1254.0,571.0,790,4544.0,1281.0,3263.0,109.0,4206.0,176.0,27.0,26.0
6755,2018,17031251500,1727.0,1162.0,565.0,927,4194.0,1766.0,2428.0,28.0,3779.0,373.0,0.0,14.0
6756,2018,17031251600,1256.0,675.0,581.0,978,4063.0,1361.0,2702.0,60.0,3684.0,193.0,0.0,126.0
6757,2018,17031251700,466.0,255.0,211.0,1030,1321.0,461.0,860.0,21.0,887.0,413.0,0.0,0.0
6758,2018,17031251800,1944.0,1475.0,469.0,952,5275.0,1799.0,3476.0,220.0,4831.0,172.0,0.0,52.0
6759,2018,17031251900,2044.0,1313.0,731.0,835,4862.0,2319.0,2543.0,89.0,4581.0,182.0,0.0,10.0
6760,2018,17031252000,2606.0,1998.0,608.0,816,5738.0,1882.0,3856.0,78.0,5581.0,60.0,0.0,19.0
6761,2018,17031252101,739.0,551.0,188.0,706,1390.0,468.0,922.0,20.0,1335.0,29.0,0.0,6.0
6762,2018,17031252102,2468.0,1294.0,1174.0,987,6980.0,1954.0,5026.0,104.0,6815.0,61.0,0.0,0.0
6763,2018,17031252201,1098.0,664.0,434.0,937,2927.0,928.0,1999.0,137.0,2697.0,79.0,7.0,7.0
6764,2018,17031252202,1899.0,1316.0,583.0,854,4757.0,1641.0,3116.0,74.0,4625.0,58.0,0.0,0.0
6765,2018,17031260100,858.0,535.0,323.0,538,1249.0,573.0,676.0,137.0,1071.0,28.0,0.0,13.0
6766,2018,17031260200,478.0,249.0,229.0,1064,1223.0,432.0,791.0,0.0,1182.0,41.0,0.0,0.0
6767,2018,17031260300,656.0,435.0,221.0,783,1583.0,467.0,1116.0,23.0,1560.0,0.0,0.0,0.0
6768,2018,17031260400,552.0,357.0,195.0,836,1292.0,525.0,767.0,26.0,1266.0,0.0,0.0,0.0
6769,2018,17031260500,696.0,409.0,287.0,1163,1587.0,644.0,943.0,7.0,1499.0,73.0,1.0,7.0
6770,2018,17031260600,918.0,379.0,539.0,998,1989.0,1146.0,843.0,8.0,1922.0,21.0,38.0,0.0
6771,2018,17031260700,767.0,392.0,375.0,954,1774.0,956.0,818.0,49.0,1622.0,65.0,0.0,38.0
6772,2018,17031260800,1042.0,732.0,310.0,995,2681.0,1381.0,1300.0,51.0,2553.0,12.0,5.0,60.0
6773,2018,17031260900,586.0,280.0,306.0,742,1379.0,582.0,797.0,79.0,1219.0,72.0,0.0,9.0
6774,2018,17031261000,919.0,525.0,394.0,1010,2398.0,811.0,1587.0,4.0,2305.0,44.0,0.0,45.0
6775,2018,17031270500,707.0,615.0,92.0,908,1690.0,847.0,843.0,62.0,1497.0,105.0,0.0,26.0
6776,2018,17031271200,458.0,322.0,136.0,998,1214.0,538.0,676.0,64.0,1075.0,25.0,2.0,48.0
6777,2018,17031271300,414.0,291.0,123.0,823,1261.0,690.0,571.0,0.0,1241.0,0.0,16.0,4.0
6778,2018,17031271400,595.0,426.0,169.0,909,1353.0,580.0,773.0,51.0,1219.0,18.0,27.0,38.0
6779,2018,17031271500,550.0,326.0,224.0,1096,1483.0,538.0,945.0,47.0,1417.0,19.0,0.0,0.0
6780,2018,17031271800,319.0,201.0,118.0,547,783.0,577.0,206.0,0.0,783.0,0.0,0.0,0.0
6781,2018,17031280100,4846.0,3012.0,1834.0,2214,6567.0,335.0,6232.0,4910.0,214.0,246.0,1020.0,177.0
6782,2018,17031280400,595.0,532.0,63.0,1118,1715.0,811.0,904.0,120.0,1520.0,31.0,34.0,10.0
6783,2018,17031280800,465.0,323.0,142.0,515,1008.0,253.0,755.0,56.0,919.0,33.0,0.0,0.0
6784,2018,17031280900,413.0,310.0,103.0,489,1014.0,530.0,484.0,103.0,882.0,19.0,5.0,5.0
6785,2018,17031281900,3731.0,2772.0,959.0,1767,5719.0,1104.0,4615.0,2322.0,258.0,476.0,2492.0,171.0
6786,2018,17031282700,968.0,516.0,452.0,1412,2290.0,634.0,1656.0,301.0,1097.0,575.0,271.0,46.0
6787,2018,17031282800,743.0,460.0,283.0,1374,1642.0,264.0,1378.0,474.0,433.0,419.0,266.0,50.0
6788,2018,17031283100,1295.0,1095.0,200.0,1429,3003.0,1003.0,2000.0,833.0,872.0,186.0,1004.0,108.0
6789,2018,17031283200,679.0,363.0,316.0,1608,1587.0,428.0,1159.0,757.0,328.0,121.0,319.0,62.0
6790,2018,17031283800,1764.0,1122.0,642.0,1219,3855.0,806.0,3049.0,1109.0,1944.0,414.0,341.0,47.0
6791,2018,17031290900,1761.0,885.0,876.0,748,4076.0,1891.0,2185.0,0.0,4051.0,0.0,12.0,13.0
6792,2018,17031291200,949.0,704.0,245.0,991,2664.0,1162.0,1502.0,50.0,2567.0,47.0,0.0,0.0
6793,2018,17031291600,395.0,233.0,162.0,960,1057.0,111.0,946.0,109.0,102.0,844.0,2.0,0.0
6794,2018,17031292200,1231.0,652.0,579.0,998,2922.0,1256.0,1666.0,90.0,2678.0,137.0,6.0,11.0
6795,2018,17031292400,939.0,529.0,410.0,1002,2421.0,1080.0,1341.0,97.0,2287.0,37.0,0.0,0.0
6796,2018,17031292500,1646.0,911.0,735.0,961,4070.0,1388.0,2682.0,84.0,3670.0,249.0,0.0,67.0
6797,2018,17031300500,1051.0,613.0,438.0,793,2781.0,634.0,2147.0,108.0,153.0,2513.0,0.0,7.0
6798,2018,17031300600,885.0,408.0,477.0,871,3064.0,824.0,2240.0,198.0,408.0,2436.0,0.0,22.0
6799,2018,17031300700,1522.0,939.0,583.0,816,4778.0,1969.0,2809.0,66.0,46.0,4666.0,0.0,0.0
6800,2018,17031300800,1361.0,778.0,583.0,791,4127.0,1733.0,2394.0,15.0,0.0,4112.0,0.0,0.0
6801,2018,17031300900,1543.0,1134.0,409.0,748,4382.0,1827.0,2555.0,215.0,16.0,4056.0,0.0,95.0
6802,2018,17031301100,911.0,600.0,311.0,703,2772.0,984.0,1788.0,66.0,151.0,2549.0,0.0,6.0
6803,2018,17031301200,1297.0,836.0,461.0,744,3435.0,1347.0,2088.0,126.0,338.0,2913.0,58.0,0.0
6804,2018,17031301600,1423.0,752.0,671.0,726,5108.0,1936.0,3172.0,107.0,141.0,4860.0,0.0,0.0
6805,2018,17031301701,1268.0,738.0,530.0,779,3994.0,1470.0,2524.0,95.0,1.0,3898.0,0.0,0.0
6806,2018,17031301702,1157.0,602.0,555.0,822,4476.0,1029.0,3447.0,117.0,0.0,4322.0,0.0,37.0
6807,2018,17031301801,1244.0,732.0,512.0,854,3840.0,906.0,2934.0,198.0,1.0,3628.0,0.0,13.0
6808,2018,17031301802,998.0,618.0,380.0,771,3346.0,1124.0,2222.0,56.0,34.0,3244.0,0.0,12.0
6809,2018,17031301803,1520.0,871.0,649.0,813,5506.0,1371.0,4135.0,135.0,144.0,5216.0,0.0,11.0
6810,2018,17031310200,725.0,446.0,279.0,1252,1465.0,212.0,1253.0,486.0,93.0,649.0,211.0,26.0
6811,2018,17031310300,753.0,500.0,253.0,983,1696.0,358.0,1338.0,435.0,27.0,1047.0,175.0,12.0
6812,2018,17031310400,571.0,325.0,246.0,878,1171.0,205.0,966.0,258.0,79.0,740.0,59.0,35.0
6813,2018,17031310500,626.0,369.0,257.0,868,1387.0,293.0,1094.0,265.0,0.0,1122.0,0.0,0.0
6814,2018,17031310600,2276.0,1559.0,717.0,771,4377.0,1795.0,2582.0,869.0,304.0,3116.0,12.0,76.0
6815,2018,17031310700,587.0,401.0,186.0,835,1456.0,381.0,1075.0,265.0,26.0,1087.0,57.0,21.0
6816,2018,17031310800,1645.0,1125.0,520.0,830,4397.0,607.0,3790.0,406.0,26.0,3845.0,57.0,63.0
6817,2018,17031310900,1834.0,1145.0,689.0,929,5466.0,1470.0,3996.0,581.0,89.0,4711.0,29.0,56.0
6818,2018,17031320100,9779.0,4721.0,5058.0,2134,12739.0,943.0,11796.0,9152.0,662.0,749.0,2051.0,125.0
6819,2018,17031320400,992.0,269.0,723.0,2291,3167.0,295.0,2872.0,2032.0,281.0,183.0,543.0,128.0
6820,2018,17031320600,3039.0,1927.0,1112.0,1923,4672.0,663.0,4009.0,2592.0,803.0,249.0,852.0,176.0
6821,2018,17031330100,12237.0,5544.0,6693.0,1759,19015.0,1540.0,17475.0,9174.0,4081.0,1162.0,4132.0,466.0
6822,2018,17031330200,1957.0,876.0,1081.0,710,3727.0,455.0,3272.0,1678.0,1087.0,48.0,740.0,174.0
6823,2018,17031340300,751.0,347.0,404.0,647,1792.0,545.0,1247.0,418.0,21.0,78.0,1268.0,7.0
6824,2018,17031340400,740.0,393.0,347.0,872,2150.0,664.0,1486.0,167.0,37.0,102.0,1790.0,54.0
6825,2018,17031340500,894.0,662.0,232.0,700,1638.0,568.0,1070.0,801.0,37.0,164.0,625.0,11.0
6826,2018,17031340600,440.0,427.0,13.0,284,995.0,710.0,285.0,0.0,969.0,2.0,0.0,24.0
6827,2018,17031350100,1680.0,1653.0,27.0,1110,2239.0,683.0,1556.0,132.0,1094.0,99.0,818.0,96.0
6828,2018,17031350400,693.0,677.0,16.0,282,1856.0,1242.0,614.0,22.0,1814.0,5.0,0.0,15.0
6829,2018,17031351000,2459.0,2212.0,247.0,1128,3776.0,963.0,2813.0,193.0,2828.0,18.0,631.0,106.0
6830,2018,17031351100,944.0,878.0,66.0,401,2102.0,1537.0,565.0,45.0,2016.0,17.0,0.0,24.0
6831,2018,17031351400,819.0,712.0,107.0,362,1939.0,1208.0,731.0,142.0,1710.0,32.0,48.0,7.0
6832,2018,17031351500,219.0,188.0,31.0,1000,507.0,223.0,284.0,105.0,270.0,29.0,103.0,0.0
6833,2018,17031360200,752.0,706.0,46.0,792,1583.0,527.0,1056.0,12.0,1462.0,43.0,66.0,0.0
6834,2018,17031380100,1250.0,900.0,350.0,446,1932.0,771.0,1161.0,61.0,1827.0,12.0,0.0,32.0
6835,2018,17031380200,1305.0,1066.0,239.0,681,1845.0,646.0,1199.0,16.0,1716.0,61.0,25.0,27.0
6836,2018,17031380500,320.0,313.0,7.0,875,800.0,421.0,379.0,0.0,793.0,4.0,3.0,0.0
6837,2018,17031380700,581.0,415.0,166.0,834,1243.0,271.0,972.0,102.0,1076.0,33.0,0.0,32.0
6838,2018,17031381200,1195.0,762.0,433.0,785,1792.0,344.0,1448.0,62.0,1580.0,29.0,0.0,121.0
6839,2018,17031381400,827.0,608.0,219.0,1026,1660.0,262.0,1398.0,0.0,1660.0,0.0,0.0,0.0
6840,2018,17031381500,264.0,106.0,158.0,1047,341.0,148.0,193.0,20.0,297.0,19.0,5.0,0.0
6841,2018,17031381700,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6842,2018,17031381800,695.0,533.0,162.0,1016,1034.0,260.0,774.0,44.0,977.0,1.0,6.0,6.0
6843,2018,17031381900,659.0,387.0,272.0,798,1282.0,269.0,1013.0,47.0,1155.0,30.0,5.0,45.0
6844,2018,17031390100,633.0,357.0,276.0,1080,1464.0,146.0,1318.0,49.0,1175.0,53.0,105.0,82.0
6845,2018,17031390200,915.0,380.0,535.0,1046,1718.0,278.0,1440.0,267.0,1299.0,6.0,86.0,60.0
6846,2018,17031390300,1629.0,1378.0,251.0,693,2830.0,1172.0,1658.0,222.0,2460.0,52.0,18.0,78.0
6847,2018,17031390400,1704.0,1279.0,425.0,811,2509.0,725.0,1784.0,283.0,2118.0,40.0,21.0,47.0
6848,2018,17031390500,875.0,659.0,216.0,1111,1462.0,348.0,1114.0,282.0,1009.0,62.0,94.0,15.0
6849,2018,17031390600,935.0,499.0,436.0,1042,1829.0,212.0,1617.0,889.0,723.0,45.0,68.0,104.0
6850,2018,17031390700,3736.0,2447.0,1289.0,1341,5377.0,1043.0,4334.0,921.0,2940.0,139.0,1190.0,187.0
6851,2018,17031400300,701.0,524.0,177.0,1082,1347.0,581.0,766.0,36.0,1206.0,75.0,9.0,21.0
6852,2018,17031400400,944.0,689.0,255.0,998,1886.0,685.0,1201.0,19.0,1828.0,28.0,0.0,11.0
